# kind	item	first_tag	last_tag	value    (measured by tools/drivermatrix/dm.py; tags 535.309.01..615.71.09, 29 of them)
# tags	535.309.01 545.23.08 550.40.07 550.54.14 550.90.07 555.42.02 560.28.03 565.57.01 570.86.15 570.124.06 570.148.08 575.51.02 575.51.03 575.57.08 575.64.05 580.65.06 580.82.07 580.94.02 580.95.05 580.105.08 580.126.09 580.159.04 580.173.02 580.178.04 590.48.01 595.84 610.43.02 610.57.04 615.71.09
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPEG3	535.309.01	615.71.09	129
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPEG4	535.309.01	615.71.09	130
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPEG5	535.309.01	615.71.09	131
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPEG6	535.309.01	615.71.09	132
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPEG7	535.309.01	615.71.09	133
value	nv2080_notifiers:NV2080_NOTIFIERS_NVJPG	535.309.01	615.71.09	126
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_ERROR_FATAL	535.309.01	615.71.09	123
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_ERROR_RECOVERY_REQUIRED	535.309.01	615.71.09	125
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_INFO_LINK_DOWN	535.309.01	615.71.09	176
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_INFO_LINK_UP	535.309.01	615.71.09	165
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_UNCONTAINED_ERROR	535.309.01	560.28.03	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_NVLINK_UNCONTAINED_ERROR	565.57.01	615.71.09	190
value	nv2080_notifiers:NV2080_NOTIFIERS_NVPCF_EVENTS	535.309.01	615.71.09	177
value	nv2080_notifiers:NV2080_NOTIFIERS_NVTELEMETRY_REPORT_EVENT	535.309.01	615.71.09	142
value	nv2080_notifiers:NV2080_NOTIFIERS_OFA	535.309.01	615.71.09	153
value	nv2080_notifiers:NV2080_NOTIFIERS_OFA0	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_OFA0	545.23.08	615.71.09	153
value	nv2080_notifiers:NV2080_NOTIFIERS_OFA1	535.309.01	555.42.02	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_OFA1	560.28.03	615.71.09	180
value	nv2080_notifiers:NV2080_NOTIFIERS_PDEC	535.309.01	615.71.09	22
value	nv2080_notifiers:NV2080_NOTIFIERS_PHYSICAL_PAGE_FAULT	535.309.01	615.71.09	121
value	nv2080_notifiers:NV2080_NOTIFIERS_PLATFORM_POWER_MODE_CHANGE	535.309.01	615.71.09	158
value	nv2080_notifiers:NV2080_NOTIFIERS_PMU_COMMAND	535.309.01	615.71.09	10
value	nv2080_notifiers:NV2080_NOTIFIERS_PMU_EVENT	535.309.01	615.71.09	9
value	nv2080_notifiers:NV2080_NOTIFIERS_POISON_ERROR_FATAL	535.309.01	615.71.09	156
value	nv2080_notifiers:NV2080_NOTIFIERS_POISON_ERROR_NON_FATAL	535.309.01	615.71.09	155
value	nv2080_notifiers:NV2080_NOTIFIERS_POSSIBLE_ERROR	535.309.01	550.90.07	164
value	nv2080_notifiers:NV2080_NOTIFIERS_POSSIBLE_ERROR	555.42.02	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_CONNECTOR	535.309.01	615.71.09	2
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_EVENT	535.309.01	615.71.09	118
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_RESUME	535.309.01	560.28.03	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_RESUME	565.57.01	615.71.09	194
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_SUSPEND	535.309.01	560.28.03	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_POWER_SUSPEND	565.57.01	615.71.09	193
value	nv2080_notifiers:NV2080_NOTIFIERS_PPP	535.309.01	615.71.09	13
value	nv2080_notifiers:NV2080_NOTIFIERS_PRIV_REG_ACCESS_FAULT	535.309.01	615.71.09	124
value	nv2080_notifiers:NV2080_NOTIFIERS_PRIV_RING_HANG	535.309.01	615.71.09	36
value	nv2080_notifiers:NV2080_NOTIFIERS_PSTATE_CHANGE	535.309.01	615.71.09	33
value	nv2080_notifiers:NV2080_NOTIFIERS_RC_ERROR	535.309.01	615.71.09	37
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED122	535.309.01	615.71.09	122
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED166	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED166	545.23.08	555.42.02	166
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED166	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED167	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED167	545.23.08	555.42.02	167
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED167	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED168	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED168	545.23.08	555.42.02	168
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED168	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED169	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED169	545.23.08	555.42.02	169
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED169	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED170	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED170	545.23.08	555.42.02	170
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED170	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED171	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED171	545.23.08	555.42.02	171
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED171	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED172	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED172	545.23.08	555.42.02	172
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED172	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED173	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED173	545.23.08	555.42.02	173
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED173	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED174	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED174	545.23.08	555.42.02	174
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED174	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED175	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED175	545.23.08	555.42.02	175
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED175	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED180	535.309.01	535.309.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED180	545.23.08	555.42.02	180
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED180	560.28.03	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_183	535.309.01	545.23.08	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_183	550.40.07	565.57.01	183
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_183	570.86.15	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_186	535.309.01	545.23.08	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_186	550.40.07	615.71.09	186
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_198	535.309.01	580.178.04	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_RESERVED_198	590.48.01	615.71.09	198
value	nv2080_notifiers:NV2080_NOTIFIERS_RUNLIST_ACQUIRE	535.309.01	615.71.09	135
value	nv2080_notifiers:NV2080_NOTIFIERS_RUNLIST_ACQUIRE_AND_ENG_IDLE	535.309.01	615.71.09	136
value	nv2080_notifiers:NV2080_NOTIFIERS_RUNLIST_AND_ENG_IDLE	535.309.01	615.71.09	134
value	nv2080_notifiers:NV2080_NOTIFIERS_RUNLIST_IDLE	535.309.01	615.71.09	137
value	nv2080_notifiers:NV2080_NOTIFIERS_RUNLIST_PREEMPT_COMPLETE	535.309.01	615.71.09	139
value	nv2080_notifiers:NV2080_NOTIFIERS_SEC2	535.309.01	615.71.09	115
value	nv2080_notifiers:NV2080_NOTIFIERS_SEC_FAULT_ERROR	535.309.01	615.71.09	163
value	nv2080_notifiers:NV2080_NOTIFIERS_SMC_CONFIG_UPDATE	535.309.01	615.71.09	159
value	nv2080_notifiers:NV2080_NOTIFIERS_STEREO_EMITTER_DETECTION	535.309.01	615.71.09	113
value	nv2080_notifiers:NV2080_NOTIFIERS_SW	535.309.01	615.71.09	0
value	nv2080_notifiers:NV2080_NOTIFIERS_THERMAL_DIAG_ZONE	535.309.01	615.71.09	44
value	nv2080_notifiers:NV2080_NOTIFIERS_THERMAL_HW	535.309.01	615.71.09	4
value	nv2080_notifiers:NV2080_NOTIFIERS_THERMAL_SW	535.309.01	615.71.09	3
value	nv2080_notifiers:NV2080_NOTIFIERS_TIMER	535.309.01	615.71.09	11
value	nv2080_notifiers:NV2080_NOTIFIERS_TSG_PREEMPT_COMPLETE	535.309.01	615.71.09	138
value	nv2080_notifiers:NV2080_NOTIFIERS_UCODE_RESET	535.309.01	615.71.09	157
value	nv2080_notifiers:NV2080_NOTIFIERS_UNUSED_0	535.309.01	615.71.09	41
value	nv2080_notifiers:NV2080_NOTIFIERS_UNUSED_1	535.309.01	550.90.07	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_UNUSED_1	555.42.02	615.71.09	164
value	nv2080_notifiers:NV2080_NOTIFIERS_USE_GC6_REDUCED_THRESHOLD	535.309.01	565.57.01	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_USE_GC6_REDUCED_THRESHOLD	570.86.15	615.71.09	196
value	nv2080_notifiers:NV2080_NOTIFIERS_VLD	535.309.01	615.71.09	14
value	nv2080_notifiers:NV2080_NOTIFIERS_VRR_SET_TIMEOUT	535.309.01	595.84	179
value	nv2080_notifiers:NV2080_NOTIFIERS_VRR_SET_TIMEOUT	610.43.02	615.71.09	ABSENT
value	nv2080_notifiers:NV2080_NOTIFIERS_WORKLOAD_MODULATION_CHANGE	535.309.01	615.71.09	46
value	nv2080_notifiers:NV2080_NOTIFIERS_XUSB_PPC_CONNECTED	535.309.01	615.71.09	145
value	nv_escapes:NV_ESC_RM_ACCESS_REGISTRY	535.309.01	615.71.09	77
value	nv_escapes:NV_ESC_RM_ADD_VBLANK_CALLBACK	535.309.01	615.71.09	86
value	nv_escapes:NV_ESC_RM_ALLOC	535.309.01	615.71.09	43
value	nv_escapes:NV_ESC_RM_ALLOC_CONTEXT_DMA2	535.309.01	615.71.09	84
value	nv_escapes:NV_ESC_RM_ALLOC_MEMORY	535.309.01	615.71.09	39
value	nv_escapes:NV_ESC_RM_ALLOC_OBJECT	535.309.01	615.71.09	40
value	nv_escapes:NV_ESC_RM_BIND_CONTEXT_DMA	535.309.01	615.71.09	89
value	nv_escapes:NV_ESC_RM_CONFIG_GET	535.309.01	590.48.01	50
value	nv_escapes:NV_ESC_RM_CONFIG_GET	595.84	615.71.09	ABSENT
value	nv_escapes:NV_ESC_RM_CONFIG_GET_EX	535.309.01	590.48.01	55
value	nv_escapes:NV_ESC_RM_CONFIG_GET_EX	595.84	615.71.09	ABSENT
value	nv_escapes:NV_ESC_RM_CONFIG_SET	535.309.01	590.48.01	51
value	nv_escapes:NV_ESC_RM_CONFIG_SET	595.84	615.71.09	ABSENT
value	nv_escapes:NV_ESC_RM_CONFIG_SET_EX	535.309.01	590.48.01	56
value	nv_escapes:NV_ESC_RM_CONFIG_SET_EX	595.84	615.71.09	ABSENT
value	nv_escapes:NV_ESC_RM_CONTROL	535.309.01	615.71.09	42
value	nv_escapes:NV_ESC_RM_DUP_OBJECT	535.309.01	615.71.09	52
value	nv_escapes:NV_ESC_RM_EXPORT_OBJECT_TO_FD	535.309.01	615.71.09	92
value	nv_escapes:NV_ESC_RM_FREE	535.309.01	615.71.09	41
value	nv_escapes:NV_ESC_RM_GET_EVENT_DATA	535.309.01	615.71.09	82
value	nv_escapes:NV_ESC_RM_I2C_ACCESS	535.309.01	615.71.09	57
value	nv_escapes:NV_ESC_RM_IDLE_CHANNELS	535.309.01	615.71.09	65
value	nv_escapes:NV_ESC_RM_IMPORT_OBJECT_FROM_FD	535.309.01	615.71.09	93
value	nv_escapes:NV_ESC_RM_LOCKLESS_DIAGNOSTIC	535.309.01	535.309.01	ABSENT
value	nv_escapes:NV_ESC_RM_LOCKLESS_DIAGNOSTIC	545.23.08	615.71.09	95
value	nv_escapes:NV_ESC_RM_MAP_MEMORY	535.309.01	615.71.09	78
value	nv_escapes:NV_ESC_RM_MAP_MEMORY_DMA	535.309.01	615.71.09	87
value	nv_escapes:NV_ESC_RM_NVLOG_CTRL	535.309.01	535.309.01	95
value	nv_escapes:NV_ESC_RM_NVLOG_CTRL	545.23.08	615.71.09	ABSENT
value	nv_escapes:NV_ESC_RM_SHARE	535.309.01	615.71.09	53
value	nv_escapes:NV_ESC_RM_UNMAP_MEMORY	535.309.01	615.71.09	79
value	nv_escapes:NV_ESC_RM_UNMAP_MEMORY_DMA	535.309.01	615.71.09	88
value	nv_escapes:NV_ESC_RM_UPDATE_DEVICE_MAPPING_INFO	535.309.01	615.71.09	94
value	nv_escapes:NV_ESC_RM_VID_HEAP_CONTROL	535.309.01	615.71.09	74
value	nv_ioctl_consts:NV_ESC_ALLOC_OS_EVENT	535.309.01	615.71.09	206
value	nv_ioctl_consts:NV_ESC_ATTACH_GPUS_TO_FD	535.309.01	615.71.09	212
value	nv_ioctl_consts:NV_ESC_CARD_INFO	535.309.01	615.71.09	200
value	nv_ioctl_consts:NV_ESC_CHECK_VERSION_STR	535.309.01	615.71.09	210
value	nv_ioctl_consts:NV_ESC_EXPORT_TO_DMABUF_FD	535.309.01	615.71.09	217
value	nv_ioctl_consts:NV_ESC_FREE_OS_EVENT	535.309.01	615.71.09	207
value	nv_ioctl_consts:NV_ESC_IOCTL_XFER_CMD	535.309.01	615.71.09	211
value	nv_ioctl_consts:NV_ESC_NUMA_INFO	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_ESC_NUMA_INFO	590.48.01	615.71.09	215
value	nv_ioctl_consts:NV_ESC_QUERY_DEVICE_INTR	535.309.01	615.71.09	213
value	nv_ioctl_consts:NV_ESC_REGISTER_FD	535.309.01	615.71.09	201
value	nv_ioctl_consts:NV_ESC_SET_NUMA_STATUS	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_ESC_SET_NUMA_STATUS	590.48.01	615.71.09	216
value	nv_ioctl_consts:NV_ESC_STATUS_CODE	535.309.01	615.71.09	209
value	nv_ioctl_consts:NV_ESC_SYS_PARAMS	535.309.01	615.71.09	214
value	nv_ioctl_consts:NV_ESC_WAIT_OPEN_COMPLETE	535.309.01	545.23.08	ABSENT
value	nv_ioctl_consts:NV_ESC_WAIT_OPEN_COMPLETE	550.40.07	615.71.09	218
value	nv_ioctl_consts:NV_IOCTL_BASE	535.309.01	615.71.09	200
value	nv_ioctl_consts:NV_IOCTL_MAGIC	535.309.01	615.71.09	70
value	nv_ioctl_consts:NV_IOCTL_NUMA_INFO_MAX_OFFLINE_ADDRESSES	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_INFO_MAX_OFFLINE_ADDRESSES	590.48.01	615.71.09	64
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_DISABLED	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_DISABLED	590.48.01	615.71.09	0
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE	590.48.01	615.71.09	1
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE_FAILED	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE_FAILED	590.48.01	615.71.09	6
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE_IN_PROGRESS	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_OFFLINE_IN_PROGRESS	590.48.01	615.71.09	5
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE	590.48.01	615.71.09	3
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE_FAILED	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE_FAILED	590.48.01	615.71.09	4
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE_IN_PROGRESS	535.309.01	580.178.04	ABSENT
value	nv_ioctl_consts:NV_IOCTL_NUMA_STATUS_ONLINE_IN_PROGRESS	590.48.01	615.71.09	2
value	nv_ioctl_consts:NV_RM_API_VERSION_CMD_QUERY	535.309.01	615.71.09	50
value	nv_ioctl_consts:NV_RM_API_VERSION_CMD_RELAXED	535.309.01	615.71.09	49
value	nv_ioctl_consts:NV_RM_API_VERSION_CMD_STRICT	535.309.01	615.71.09	0
value	nv_ioctl_consts:NV_RM_API_VERSION_REPLY_RECOGNIZED	535.309.01	615.71.09	1
value	nv_ioctl_consts:NV_RM_API_VERSION_REPLY_UNRECOGNIZED	535.309.01	615.71.09	0
value	nv_ioctl_consts:NV_RM_API_VERSION_STRING_LENGTH	535.309.01	615.71.09	64
value	rm_engine_type:RM_ENGINE_TYPE_BSP	535.309.01	615.71.09	29
value	rm_engine_type:RM_ENGINE_TYPE_CIPHER	535.309.01	545.23.08	45
value	rm_engine_type:RM_ENGINE_TYPE_CIPHER	550.40.07	615.71.09	46
value	rm_engine_type:RM_ENGINE_TYPE_COPY_SIZE	535.309.01	555.42.02	10
value	rm_engine_type:RM_ENGINE_TYPE_COPY_SIZE	560.28.03	615.71.09	20
value	rm_engine_type:RM_ENGINE_TYPE_GRAPHICS	535.309.01	615.71.09	1
value	rm_engine_type:RM_ENGINE_TYPE_GR_SIZE	535.309.01	615.71.09	8
value	rm_engine_type:RM_ENGINE_TYPE_MSENC	535.309.01	615.71.09	37
value	rm_engine_type:RM_ENGINE_TYPE_NVDEC_SIZE	535.309.01	615.71.09	8
value	rm_engine_type:RM_ENGINE_TYPE_NVENC_SIZE	535.309.01	565.57.01	3
value	rm_engine_type:RM_ENGINE_TYPE_NVENC_SIZE	570.86.15	615.71.09	4
value	rm_engine_type:RM_ENGINE_TYPE_NVJPEG_SIZE	535.309.01	615.71.09	8
value	rm_engine_type:RM_ENGINE_TYPE_NVJPG	535.309.01	545.23.08	53
value	rm_engine_type:RM_ENGINE_TYPE_NVJPG	550.40.07	615.71.09	54
value	rm_engine_type:RM_ENGINE_TYPE_OFA_SIZE	535.309.01	555.42.02	1
value	rm_engine_type:RM_ENGINE_TYPE_OFA_SIZE	560.28.03	615.71.09	2
value	rpc_events:NV_VGPU_MSG_EVENT_BIND_BAR2	535.309.01	580.178.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_BIND_BAR2	590.48.01	615.71.09	4132
value	rpc_events:NV_VGPU_MSG_EVENT_DISPLAY_MODESET	535.309.01	615.71.09	4113
value	rpc_events:NV_VGPU_MSG_EVENT_ECC_POSSIBLE_ERR_FAST_PATH	535.309.01	610.57.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_ECC_POSSIBLE_ERR_FAST_PATH	615.71.09	615.71.09	4138
value	rpc_events:NV_VGPU_MSG_EVENT_EXTDEV_INTR_SERVICE	535.309.01	615.71.09	4114
value	rpc_events:NV_VGPU_MSG_EVENT_FECS_ERROR	535.309.01	550.90.07	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_FECS_ERROR	555.42.02	615.71.09	4129
value	rpc_events:NV_VGPU_MSG_EVENT_FIRST_EVENT	535.309.01	615.71.09	4096
value	rpc_events:NV_VGPU_MSG_EVENT_FORCED_DRIVER_SHUTDOWN	535.309.01	580.178.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_FORCED_DRIVER_SHUTDOWN	590.48.01	615.71.09	4133
value	rpc_events:NV_VGPU_MSG_EVENT_GPUACCT_PERFMON_UTIL_SAMPLES	535.309.01	615.71.09	4104
value	rpc_events:NV_VGPU_MSG_EVENT_GPU_GFM_STATE_CHANGE	535.309.01	610.57.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_GPU_GFM_STATE_CHANGE	615.71.09	615.71.09	4140
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_INIT_DONE	535.309.01	615.71.09	4097
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOAD_EXEC_GENERIC_BOOTLOADER	535.309.01	590.48.01	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOAD_EXEC_GENERIC_BOOTLOADER	595.84	615.71.09	4134
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOAD_EXEC_HS_BINARY	535.309.01	590.48.01	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOAD_EXEC_HS_BINARY	595.84	615.71.09	4135
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOCKDOWN_NOTICE	535.309.01	535.309.01	4125
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_LOCKDOWN_NOTICE	545.23.08	615.71.09	4124
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_POST_NOCAT_RECORD	535.309.01	545.23.08	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_POST_NOCAT_RECORD	550.40.07	615.71.09	4128
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_RUN_CPU_SEQUENCER	535.309.01	615.71.09	4098
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_SEND_USER_SHARED_DATA	535.309.01	535.309.01	4123
value	rpc_events:NV_VGPU_MSG_EVENT_GSP_SEND_USER_SHARED_DATA	545.23.08	615.71.09	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_MIG_CI_CONFIG_UPDATE	535.309.01	535.309.01	4126
value	rpc_events:NV_VGPU_MSG_EVENT_MIG_CI_CONFIG_UPDATE	545.23.08	615.71.09	4125
value	rpc_events:NV_VGPU_MSG_EVENT_MMU_FAULT_QUEUED	535.309.01	615.71.09	4101
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	535.309.01	535.309.01	4127
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	545.23.08	545.23.08	4126
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	550.40.07	550.90.07	4129
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	555.42.02	560.28.03	4130
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	565.57.01	580.159.04	4131
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	580.173.02	580.178.04	4132
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	590.48.01	590.48.01	4134
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	595.84	610.57.04	4138
value	rpc_events:NV_VGPU_MSG_EVENT_NUM_EVENTS	615.71.09	615.71.09	4142
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_ABM_FABRIC_HEALTH_MASK_UPDATE	535.309.01	580.159.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_ABM_FABRIC_HEALTH_MASK_UPDATE	580.173.02	580.178.04	4131
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_ABM_FABRIC_HEALTH_MASK_UPDATE	590.48.01	610.57.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_ABM_FABRIC_HEALTH_MASK_UPDATE	615.71.09	615.71.09	4141
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_FATAL_ERROR_RECOVERY	535.309.01	545.23.08	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_FATAL_ERROR_RECOVERY	550.40.07	615.71.09	4127
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_FAULT_UP	535.309.01	535.309.01	4124
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_FAULT_UP	545.23.08	615.71.09	4123
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_INBAND_RECEIVED_DATA_1024	535.309.01	615.71.09	4117
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_INBAND_RECEIVED_DATA_2048	535.309.01	615.71.09	4118
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_INBAND_RECEIVED_DATA_256	535.309.01	615.71.09	4115
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_INBAND_RECEIVED_DATA_4096	535.309.01	615.71.09	4119
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_INBAND_RECEIVED_DATA_512	535.309.01	615.71.09	4116
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_IS_GPU_DEGRADED	535.309.01	615.71.09	4121
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_TRAFFIC_QUIESCE_NOTIFY	535.309.01	610.57.04	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_NVLINK_TRAFFIC_QUIESCE_NOTIFY	615.71.09	615.71.09	4139
value	rpc_events:NV_VGPU_MSG_EVENT_OS_ERROR_LOG	535.309.01	615.71.09	4102
value	rpc_events:NV_VGPU_MSG_EVENT_PERF_BRIDGELESS_INFO_UPDATE	535.309.01	615.71.09	4111
value	rpc_events:NV_VGPU_MSG_EVENT_PERF_GPU_BOOST_SYNC_LIMITS_CALLBACK	535.309.01	615.71.09	4110
value	rpc_events:NV_VGPU_MSG_EVENT_PFM_REQ_HNDLR_STATE_SYNC_CALLBACK	535.309.01	615.71.09	4122
value	rpc_events:NV_VGPU_MSG_EVENT_PMU_HALTED	535.309.01	590.48.01	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_PMU_HALTED	595.84	615.71.09	4137
value	rpc_events:NV_VGPU_MSG_EVENT_POST_EVENT	535.309.01	615.71.09	4099
value	rpc_events:NV_VGPU_MSG_EVENT_RC_TRIGGERED	535.309.01	615.71.09	4100
value	rpc_events:NV_VGPU_MSG_EVENT_RECOVERY_ACTION	535.309.01	560.28.03	ABSENT
value	rpc_events:NV_VGPU_MSG_EVENT_RECOVERY_ACTION	565.57.01	615.71.09	4130
value	rpc_events:NV_VGPU_MSG_EVENT_RG_LINE_INTR	535.309.01	615.71.09	4103
