# ★ GENERATED by tools/derive_hwref.sh from ogkm 580.159.04 (b81d58e) with tools/hwref_spec.txt — regenerate, never edit.
# columns: dir<TAB>header<TAB>name<TAB>value — value is 0x<hex> (a value), <hi>:<lo> (a bit range, aperture
# or structure-bit range; decimal below 4096), mw:<hi>:<lo> (a multi-word field), off=0x<n> / size=0x<n> / absent
# (a struct member). Family resolution (which dir a family compiles against) lives in kf_chip::hwref.
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL(1)	0x1001c
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL_MASK_BIT	0:0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL_MASK_BIT_MASKED	0x1
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL_MASK_BIT_UNMASKED	0x0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL_RSVD	31:1
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL_RSVD_VALUE	0x0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_MSIX_TABLE_VECTOR_CONTROL__SIZE_1	0xc
blackwell/gb100	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x3108
blackwell/gb100	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT_PTR	31:12
blackwell/gb100	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x310c
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_RL	0x9fff:0x8000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER(0)	0x2300
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER(1)	0x2304
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER_NSEC	31:0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER_USEC	31:10
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER_USEC_INIT	0x0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_TIMER__SIZE_1	0x2
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION0	0x7fff:0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION1	0x9fff:0x8000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION2	0x2ffff:0xa000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION3	0x3ffff:0x30000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION4	0x42ffff:0x400000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION5	0x4ffff:0x40000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_REGION5_GSP	0x4ffff:0x40000
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_TIME_0	0x30080
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_TIME_0_NSEC	31:5
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_TIME_1	0x30084
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_TIME_1_NSEC	28:0
blackwell/gb100	dev_vm.h	NV_VIRTUAL_FUNCTION_USER	0x3ffff:0x30000
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW	0x10fd40
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE	22:0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE_0	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE_SHIFT	0x10
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS	0x10f808
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED	0x10f80c
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED_STATUS	31:31
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED_STATUS_BUSY	0x1
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED_STATUS_IDLE	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED_TOKEN	30:0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_COMPLETED_TOKEN_INIT	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_TOKEN	30:0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_CLEAN_COMPTAGS_TOKEN_INIT	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY	0x10f810
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED	0x10f814
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED_STATUS	31:31
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED_STATUS_BUSY	0x1
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED_STATUS_IDLE	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED_TOKEN	30:0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_COMPLETED_TOKEN_INIT	0x0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_TOKEN	30:0
blackwell/gb100	pri_nv_xal_ep.h	NV_XAL_EP_UFLUSH_L2_FLUSH_DIRTY_TOKEN_INIT	0x0
blackwell/gb102	dev_bus.h	NV_PBUS_SW_SCRATCH(0)	0x1400
blackwell/gb102	dev_bus.h	NV_PBUS_SW_SCRATCH(1)	0x1404
blackwell/gb102	dev_bus.h	NV_PBUS_SW_SCRATCH_FIELD	31:0
blackwell/gb102	dev_bus.h	NV_PBUS_SW_SCRATCH_FIELD_INIT	0x0
blackwell/gb102	dev_bus.h	NV_PBUS_SW_SCRATCH__SIZE_1	0x40
blackwell/gb102	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_HI	0x310c
blackwell/gb102	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO	0x3108
blackwell/gb102	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO_BASE	31:12
blackwell/gb102	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x3108
blackwell/gb102	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT_PTR	31:12
blackwell/gb102	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x310c
blackwell/gb10b	dev_falcon_v4.h	NV_PFALCON_FALCON_HWCFG2	0xf4
blackwell/gb10b	dev_gsp.h	NV_PGSP	0x113fff:0x110000
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC(0)	0x840ac0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC(1)	0x840ac8
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCR	25:25
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCR_FALSE	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCR_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCR_TRUE	0x1
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCW	24:24
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCW_FALSE	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCW_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_AINCW_TRUE	0x1
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_BLK	15:8
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_BLK_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_OFFS	7:2
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC_OFFS_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMC__SIZE_1	0x8
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMD(0)	0x840ac4
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMD(1)	0x840acc
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMD_DATA	31:0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_EMEMD__SIZE_1	0x8
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_FALCON_MAILBOX0	0x840040
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_FALCON_MAILBOX0_DATA	31:0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_FALCON_MAILBOX0_DATA_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_FALCON_MAILBOX1	0x840044
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_FALCON_MAILBOX1_DATA	31:0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_HEAD(0)	0x840c00
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_HEAD(1)	0x840c08
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_HEAD_ADDRESS	31:0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_HEAD_ADDRESS_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_HEAD__SIZE_1	0x8
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_TAIL(0)	0x840c04
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_TAIL(1)	0x840c0c
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_TAIL_ADDRESS	31:0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_TAIL_ADDRESS_INIT	0x0
blackwell/gb10b	dev_sec_pri.h	NV_PSEC_QUEUE_TAIL__SIZE_1	0x8
blackwell/gb10b	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW	0x10fd40
blackwell/gb10b	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE	24:0
blackwell/gb10b	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE_0	0x0
blackwell/gb10b	pri_nv_xal_ep.h	NV_XAL_EP_BAR0_WINDOW_BASE_SHIFT	0x10
blackwell/gb110	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_HI	0x310c
blackwell/gb110	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO	0x3108
blackwell/gb110	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO_BASE	31:12
blackwell/gb110	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x3108
blackwell/gb110	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT_PTR	31:12
blackwell/gb110	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x310c
blackwell/gb112	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_HI	0x310c
blackwell/gb112	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO	0x3108
blackwell/gb112	dev_vm.h	NV_VIRTUAL_FUNCTION_PRIV_ACCESS_COUNTER_NOTIFY_BUFFER_LO_BASE	31:12
blackwell/gb112	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x3108
blackwell/gb112	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_NON_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT_PTR	31:12
blackwell/gb112	dev_vm_addendum.h	NV_VIRTUAL_FUNCTION_PRIV_REPLAYABLE_FAULT_SHADOW_BUFFER_PUT	0x310c
blackwell/gb202	dev_runlist.h	NV_CHRAM_CHANNEL(0)	0x0
blackwell/gb202	dev_runlist.h	NV_CHRAM_CHANNEL(1)	0x4
blackwell/gb202	dev_runlist.h	NV_CHRAM_CHANNEL__SIZE_1	0x800
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_GENERIC_MEMORY	0x6
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_GENERIC_MEMORY_COMPRESSIBLE	0x8
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_GENERIC_MEMORY_COMPRESSIBLE_DISABLE_PLC	0x9
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_INVALID	0x7
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_PITCH	0x0
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_S8	0x2
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_S8Z24	0x3
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_S8Z24_COMPRESSIBLE_DISABLE_PLC	0xc
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_S8_COMPRESSIBLE_DISABLE_PLC	0xa
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_SMSKED_MESSAGE	0xf
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_Z16	0x1
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_Z16_COMPRESSIBLE_DISABLE_PLC	0xb
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_Z24S8	0x5
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_Z24S8_COMPRESSIBLE_DISABLE_PLC	0xe
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_ZF32_X24S8	0x4
blackwell/gb202	dev_mmu.h	NV_MMU_PTE_KIND_ZF32_X24S8_COMPRESSIBLE_DISABLE_PLC	0xd
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_ATOMIC	0x2
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_PHYS_ATOMIC	0xa
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_PHYS_PREFETCH	0xb
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_PHYS_READ	0x8
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_PHYS_WRITE	0x9
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_PREFETCH	0x3
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_READ	0x0
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_ATOMIC	0x2
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_ATOMIC_STRONG	0x2
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_ATOMIC_WEAK	0x4
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_PREFETCH	0x3
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_READ	0x0
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_VIRT_WRITE	0x1
blackwell/gb202	dev_fault.h	NV_PFAULT_ACCESS_TYPE_WRITE	0x1
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_ATOMIC_VIOLATION	0xf
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_CC_VIOLATION	0xb
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_PDE	0x0
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_PDE_SIZE	0x1
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_PITCH_MASK_VIOLATION	0x8
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_POISONED	0xe
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_PRIV_VIOLATION	0x5
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_PTE	0x2
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_REGION_VIOLATION	0xd
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_RO_VIOLATION	0x6
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_UNBOUND_INST_BLOCK	0x4
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_UNSUPPORTED_APERTURE	0xa
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_UNSUPPORTED_KIND	0xc
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_VA_LIMIT_VIOLATION	0x3
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_WORK_CREATION	0x9
blackwell/gb202	dev_fault.h	NV_PFAULT_FAULT_TYPE_WO_VIOLATION	0x7
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_CLIENT_TYPE_GPC	0x0
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_CLIENT_TYPE_HUB	0x1
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1	0x100
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN0	0x100
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN1	0x101
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN10	0x10a
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN11	0x10b
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN12	0x10c
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN13	0x10d
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN14	0x10e
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN15	0x10f
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN16	0x110
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN17	0x111
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN18	0x112
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN19	0x113
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN2	0x102
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN20	0x114
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN21	0x115
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN22	0x116
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN23	0x117
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN24	0x118
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN25	0x119
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN26	0x11a
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN27	0x11b
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN28	0x11c
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN29	0x11d
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN3	0x103
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN30	0x11e
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN31	0x11f
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN32	0x120
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN33	0x121
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN34	0x122
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN35	0x123
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN36	0x124
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN37	0x125
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN38	0x126
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN39	0x127
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN4	0x104
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN40	0x128
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN41	0x129
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN42	0x12a
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN43	0x12b
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN44	0x12c
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN45	0x12d
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN46	0x12e
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN47	0x12f
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN48	0x130
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN49	0x131
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN5	0x105
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN50	0x132
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN51	0x133
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN52	0x134
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN53	0x135
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN54	0x136
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN55	0x137
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN56	0x138
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN57	0x139
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN58	0x13a
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN59	0x13b
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN6	0x106
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN60	0x13c
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN61	0x13d
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN62	0x13e
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN63	0x13f
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN7	0x107
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN8	0x108
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR1_FN9	0x109
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2	0x140
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN0	0x140
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN1	0x141
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN10	0x14a
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN11	0x14b
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN12	0x14c
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN13	0x14d
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN14	0x14e
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN15	0x14f
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN16	0x150
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN17	0x151
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN18	0x152
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN19	0x153
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN2	0x142
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN20	0x154
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN21	0x155
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN22	0x156
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN23	0x157
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN24	0x158
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN25	0x159
blackwell/gb202	dev_fault.h	NV_PFAULT_MMU_ENG_ID_BAR2_FN26	0x15a
